Subj,IP_Address,Inst_Time,Avg_Read_Time,Outcome,Agent,Vignette,Trial,Cause,Counterfactual,Trial_time,Age,Gender,Ethnicity,Education,SES
90,117.206.19.153,26.109,94.47945833,2,2,2,21,5,2,51.099,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,2,2,3,3,5,2,138.817,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,3,4,15,5,2,46.542,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,2,5,8,6,2,55.801,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,2,6,4,6,2,126.05,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,1,7,12,6,2,133.726,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,1,8,14,6,2,59.805,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,1,9,18,6,2,59.918,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,2,10,17,5,2,113.518,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,2,11,2,6,2,183.565,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,3,12,23,5,2,79.449,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,1,13,5,7,1,108.37,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,2,2,14,6,6,2,82.145,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,3,15,20,6,2,63.206,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,2,16,1,5,2,241.078,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,1,17,22,6,2,84.814,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,3,18,24,5,2,54.514,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,2,3,19,16,7,1,88.36,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,1,20,13,6,2,80.569,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,1,21,9,7,1,98.153,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,1,22,19,7,1,92.785,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,3,23,10,7,1,66.623,62,1,3,5,7
90,117.206.19.153,26.109,94.47945833,1,1,24,7,6,2,101.089,62,1,3,5,7
91,223.235.52.61,6.174,19.36491667,1,1,1,7,7,2,9.581,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,2,2,5,2,2,14.738,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,2,3,1,1,2,15.627,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,2,4,11,6,2,27.602,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,3,5,24,2,2,11.417,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,2,6,9,3,2,33.375,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,3,7,23,4,2,44.951,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,3,8,16,2,2,24.79,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,2,9,12,2,2,12.604,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,1,10,14,7,2,25.971,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,3,11,15,6,2,27.544,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,1,12,21,7,2,6.639,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,2,13,2,2,2,18.633,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,3,14,8,5,2,16.523,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,1,15,20,1,2,10.673,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,1,16,6,6,2,20.515,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,1,17,18,7,2,38.991,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,2,18,13,2,2,18.65,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,1,19,10,7,2,11.069,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,1,20,22,7,2,15.426,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,1,21,17,7,2,16.047,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,2,22,3,2,2,12.841,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,1,2,23,4,2,2,6.633,28,1,3,5,5
91,223.235.52.61,6.174,19.36491667,2,3,24,19,3,2,18.046,28,1,3,5,5
92,20.139.67.50,24.813,129.3509583,2,3,1,4,6,2,20.816,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,2,2,2,7,1,110.026,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,2,3,12,6,1,139.554,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,3,4,20,5,2,6.687,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,1,5,9,6,2,358.93,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,2,3,6,5,5,2,132.628,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,2,7,3,7,1,98.156,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,2,8,1,7,2,494.903,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,2,1,9,11,7,2,145.687,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,2,1,10,22,6,2,0.405,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,2,11,7,3,2,93.04,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,2,2,12,19,3,2,26.346,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,2,13,10,6,1,23.553,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,2,2,14,13,6,1,177.232,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,1,15,23,5,2,4.216,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,3,16,24,5,1,6.293,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,3,17,8,4,2,94.906,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,2,2,18,14,6,1,46.456,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,2,1,19,17,7,1,177.764,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,2,20,18,6,2,318.16,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,1,21,15,4,1,8.574,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,2,3,22,16,5,1,152.193,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,2,23,6,6,2,14.12,26,1,3,6,6
92,20.139.67.50,24.813,129.3509583,1,1,24,21,6,2,451.324,26,1,3,6,6
