"subj","condition","cause","vign","knowledge","outcome","norm"
"R_r6bVJxiBs4nFcB3","RKB",7,7,"Knowledge","Bad Outcome","Rationality"
"R_1OK1Ea2r111i93j","RKB",5,7,"Knowledge","Bad Outcome","Rationality"
"R_3F20Mg3DCzK3WoH","RKB",6,7,"Knowledge","Bad Outcome","Rationality"
"R_1qg13sW0PSdwwpT","RKB",5,7,"Knowledge","Bad Outcome","Rationality"
"R_1rxixOkMAascXm4","RKB",6,7,"Knowledge","Bad Outcome","Rationality"
"R_1FfHAYQzuH8l6rT","RKB",7,7,"Knowledge","Bad Outcome","Rationality"
"R_bIcyzXOO7YOhjhf","RKB",7,7,"Knowledge","Bad Outcome","Rationality"
"R_2X67qOw8iGlfQqf","RKB",2,8,"Knowledge","Bad Outcome","Rationality"
"R_sXamn1JkfIs4AIV","RKB",7,8,"Knowledge","Bad Outcome","Rationality"
"R_1otElFglT4OlsWj","RKB",7,8,"Knowledge","Bad Outcome","Rationality"
"R_2V8fHzkU1mlywu9","RKB",5,8,"Knowledge","Bad Outcome","Rationality"
"R_Ab2xg2MwPtJ2uNr","RKB",5,8,"Knowledge","Bad Outcome","Rationality"
"R_3HouVtrG4MHmstv","RKB",6,8,"Knowledge","Bad Outcome","Rationality"
"R_1U1uc4X0ucl9Mat","RKB",3,8,"Knowledge","Bad Outcome","Rationality"
"R_zSxiX6h0F32Hbix","RKB",6,8,"Knowledge","Bad Outcome","Rationality"
"R_3GiYtsszDP6zp4O","RKB",7,8,"Knowledge","Bad Outcome","Rationality"
"R_3kp02971JVVc840","RKB",4,8,"Knowledge","Bad Outcome","Rationality"
"R_1lg8l81mPP3UA5N","RKB",6,8,"Knowledge","Bad Outcome","Rationality"
"R_vGJkmYoK5YX3GGB","RKB",3,8,"Knowledge","Bad Outcome","Rationality"
"R_2cCUKmBdoTRW3F8","RKB",7,8,"Knowledge","Bad Outcome","Rationality"
"R_dasRi2FWsgVJdZL","RKB",1,8,"Knowledge","Bad Outcome","Rationality"
"R_bmvHIpDeKEtK8Ct","RKB",7,8,"Knowledge","Bad Outcome","Rationality"
"R_suH1bjbj1tHQ2S5","RKB",1,8,"Knowledge","Bad Outcome","Rationality"
"R_0VpOup1evmpwxKp","RKB",7,8,"Knowledge","Bad Outcome","Rationality"
"R_3D7m5svTQZjuPX5","RKB",7,8,"Knowledge","Bad Outcome","Rationality"
"R_1GZC3KjYRqvoYBs","RKB",7,8,"Knowledge","Bad Outcome","Rationality"
"R_2sZxty3oPeJquT5","RKB",5,8,"Knowledge","Bad Outcome","Rationality"
"R_3OiR0Od33MuZNhg","RKB",5,8,"Knowledge","Bad Outcome","Rationality"
"R_31ivGVbNQs6sqz2","RKB",3,8,"Knowledge","Bad Outcome","Rationality"
"R_9MmObpWUX0vXmxT","RKB",6,8,"Knowledge","Bad Outcome","Rationality"
"R_1Q64uNkQT3c3SGT","RKB",6,8,"Knowledge","Bad Outcome","Rationality"
"R_3NCkpKh6QruXNnj","RKB",7,8,"Knowledge","Bad Outcome","Rationality"
"R_2xPPT68ZD2cCdCh","RKB",6,8,"Knowledge","Bad Outcome","Rationality"
"R_12AaHsymVF0r3kD","RKB",6,9,"Knowledge","Bad Outcome","Rationality"
"R_2RPKaAqPYJvm1wt","RKB",6,9,"Knowledge","Bad Outcome","Rationality"
"R_rfDOr9YwrCWSGnD","RKB",4,9,"Knowledge","Bad Outcome","Rationality"
"R_2cpVe54vh0S9WZf","RKB",4,9,"Knowledge","Bad Outcome","Rationality"
"R_2QhMoGlC9lopDQi","RKB",2,9,"Knowledge","Bad Outcome","Rationality"
"R_30d6TXVvJCWtFF1","RKB",3,9,"Knowledge","Bad Outcome","Rationality"
"R_xyK9eEn7VQCIaEV","RKB",1,9,"Knowledge","Bad Outcome","Rationality"
"R_573ddSfN4F8ClSV","RKB",4,9,"Knowledge","Bad Outcome","Rationality"
"R_2a9cjKqSNhYEDUJ","RKB",1,9,"Knowledge","Bad Outcome","Rationality"
"R_R9VMB27bkUrh5Dz","RKB",5,9,"Knowledge","Bad Outcome","Rationality"
"R_5irIPLM0AddGbOF","RKB",6,9,"Knowledge","Bad Outcome","Rationality"
"R_3en13rtohCNzfdm","RKB",7,9,"Knowledge","Bad Outcome","Rationality"
"R_724ywM1GDqAVGff","RKB",3,9,"Knowledge","Bad Outcome","Rationality"
"R_3lXHlADFJldn0oG","RKB",3,9,"Knowledge","Bad Outcome","Rationality"
"R_2dLp2F09dt3Hyb8","RKB",3,9,"Knowledge","Bad Outcome","Rationality"
"R_3EAAd5eCI3Wdlp1","RKB",4,9,"Knowledge","Bad Outcome","Rationality"
"R_bmvHIpDeKEtK8Ct","RKB",7,9,"Knowledge","Bad Outcome","Rationality"
"R_1CBLxsYVIDAFOU0","RKB",6,9,"Knowledge","Bad Outcome","Rationality"
"R_3hcDhtRRJvUxHMi","RKB",5,9,"Knowledge","Bad Outcome","Rationality"
"R_3gV8b7Tp51omQcF","RKB",2,9,"Knowledge","Bad Outcome","Rationality"
"R_2cvLdveHqFapOLD","RKB",5,9,"Knowledge","Bad Outcome","Rationality"
"R_r6bVJxiBs4nFcB3","RKB",6,9,"Knowledge","Bad Outcome","Rationality"
"R_3MSTrMek0UOMf7w","RKB",6,9,"Knowledge","Bad Outcome","Rationality"
"R_1Q64uNkQT3c3SGT","RKB",7,9,"Knowledge","Bad Outcome","Rationality"
"R_WewcJEbGnNM4e6B","RKB",6,9,"Knowledge","Bad Outcome","Rationality"
"R_2Xhdc4njFbGcgew","RKB",7,9,"Knowledge","Bad Outcome","Rationality"
"R_1g0IwzbEJjwNJcd","RKB",2,9,"Knowledge","Bad Outcome","Rationality"
"R_3g11yW4pQXOGpPp","RKG",5,1,"Knowledge","Good Outcome","Rationality"
"R_1N8HoWlcRZIXsjJ","RKG",7,1,"Knowledge","Good Outcome","Rationality"
"R_2TZusYTZNboEc5A","RKG",7,1,"Knowledge","Good Outcome","Rationality"
"R_pDW7Z2tWXxf2hLH","RKG",7,1,"Knowledge","Good Outcome","Rationality"
"R_2TpkjesdjLIBiWw","RKG",7,1,"Knowledge","Good Outcome","Rationality"
"R_1otElFglT4OlsWj","RKG",7,1,"Knowledge","Good Outcome","Rationality"
"R_2tsr3IMZZZmu8j7","RKG",5,1,"Knowledge","Good Outcome","Rationality"
"R_xz1atBjzqASxMQx","RKG",6,1,"Knowledge","Good Outcome","Rationality"
"R_1JLsL4KtG3SCGHn","RKG",3,1,"Knowledge","Good Outcome","Rationality"
"R_29mlIvWykbwXCnM","RKG",4,1,"Knowledge","Good Outcome","Rationality"
"R_2BmTk2b9tDRS4j0","RKG",3,1,"Knowledge","Good Outcome","Rationality"
"R_3plgGlDMYATjG6G","RKG",5,1,"Knowledge","Good Outcome","Rationality"
"R_DNtis0P6aD6JcPL","RKG",6,1,"Knowledge","Good Outcome","Rationality"
"R_1luAilgwoFkZNmA","RKG",6,1,"Knowledge","Good Outcome","Rationality"
"R_2qDYSHGCe6NJbwV","RKG",6,1,"Knowledge","Good Outcome","Rationality"
"R_1CCkGU6sX8tUFhZ","RKG",4,1,"Knowledge","Good Outcome","Rationality"
"R_2zT3UUy5D33yoS9","RKG",3,1,"Knowledge","Good Outcome","Rationality"
"R_3kLqcMug76KzX1f","RKG",5,1,"Knowledge","Good Outcome","Rationality"
"R_5cANWUuRiP2hh3r","RKG",6,1,"Knowledge","Good Outcome","Rationality"
"R_0VpOup1evmpwxKp","RKG",5,1,"Knowledge","Good Outcome","Rationality"
"R_3gV8b7Tp51omQcF","RKG",4,1,"Knowledge","Good Outcome","Rationality"
"R_2cvLdveHqFapOLD","RKG",5,1,"Knowledge","Good Outcome","Rationality"
"R_2bUzt3glVBmuTKT","RKG",6,1,"Knowledge","Good Outcome","Rationality"
"R_3im54uYdtSp6K75","RKG",4,1,"Knowledge","Good Outcome","Rationality"
"R_24vLPNyi9ZP5BYI","RKG",3,1,"Knowledge","Good Outcome","Rationality"
"R_2xDAijuFkMHPdoi","RKG",6,1,"Knowledge","Good Outcome","Rationality"
"R_12AaHsymVF0r3kD","RKG",4,10,"Knowledge","Good Outcome","Rationality"
"R_sXamn1JkfIs4AIV","RKG",1,10,"Knowledge","Good Outcome","Rationality"
"R_6f1F85QWuN84dqh","RKG",5,10,"Knowledge","Good Outcome","Rationality"
"R_2V8fHzkU1mlywu9","RKG",5,10,"Knowledge","Good Outcome","Rationality"
"R_1duVPQxVjrpg2Hr","RKG",7,10,"Knowledge","Good Outcome","Rationality"
"R_2380mvcuqN1cRUh","RKG",2,10,"Knowledge","Good Outcome","Rationality"
"R_31G8XueDJF9CjL8","RKG",2,10,"Knowledge","Good Outcome","Rationality"
"R_1FRKZlXVbMODAJ0","RKG",3,10,"Knowledge","Good Outcome","Rationality"
"R_3rNTHDTOZB9ar8l","RKG",5,10,"Knowledge","Good Outcome","Rationality"
"R_27ydlW4vb3gpoVu","RKG",6,10,"Knowledge","Good Outcome","Rationality"
"R_u3mZgdE5EmlnFyp","RKG",1,10,"Knowledge","Good Outcome","Rationality"
"R_DNtis0P6aD6JcPL","RKG",7,10,"Knowledge","Good Outcome","Rationality"
"R_2P7QDiuiHXWKyHb","RKG",1,10,"Knowledge","Good Outcome","Rationality"
"R_2v7aWFNvkA7EDQ8","RKG",6,10,"Knowledge","Good Outcome","Rationality"
"R_2azgkYkeDbPTA9w","RKG",7,10,"Knowledge","Good Outcome","Rationality"
"R_suH1bjbj1tHQ2S5","RKG",4,10,"Knowledge","Good Outcome","Rationality"
"R_3OesKoqEYrnf0Sr","RKG",5,10,"Knowledge","Good Outcome","Rationality"
"R_2qgY8D5Mcep6LSB","RKG",1,10,"Knowledge","Good Outcome","Rationality"
"R_2pRnwxbt0bDbkCQ","RKG",4,10,"Knowledge","Good Outcome","Rationality"
"R_1GZC3KjYRqvoYBs","RKG",4,10,"Knowledge","Good Outcome","Rationality"
"R_b33zNyLFaa8PeH7","RKG",1,10,"Knowledge","Good Outcome","Rationality"
"R_rpWlwdtT1VbWMW5","RKG",7,10,"Knowledge","Good Outcome","Rationality"
"R_2wigNvn0TIaPKpA","RKG",5,10,"Knowledge","Good Outcome","Rationality"
"R_3Rr6tgrjeAz00bP","RKG",5,10,"Knowledge","Good Outcome","Rationality"
"R_2U4R9YVCRv7PyJx","RKG",7,10,"Knowledge","Good Outcome","Rationality"
"R_3NCkpKh6QruXNnj","RKG",7,10,"Knowledge","Good Outcome","Rationality"
"R_1FfHAYQzuH8l6rT","RKG",5,10,"Knowledge","Good Outcome","Rationality"
"R_1g0IwzbEJjwNJcd","RKG",3,10,"Knowledge","Good Outcome","Rationality"
"R_3g11yW4pQXOGpPp","RKG",5,11,"Knowledge","Good Outcome","Rationality"
"R_2X67qOw8iGlfQqf","RKG",2,11,"Knowledge","Good Outcome","Rationality"
"R_2RPKaAqPYJvm1wt","RKG",6,11,"Knowledge","Good Outcome","Rationality"
"R_2TsMSYrtevm9OTP","RKG",4,11,"Knowledge","Good Outcome","Rationality"
"R_2V8fHzkU1mlywu9","RKG",6,11,"Knowledge","Good Outcome","Rationality"
"R_3MmM3XBJgTiSVic","RKG",4,11,"Knowledge","Good Outcome","Rationality"
"R_9yr6t9nPRhklN9D","RKG",4,11,"Knowledge","Good Outcome","Rationality"
"R_C78K8ShmVgH6Ekp","RKG",5,11,"Knowledge","Good Outcome","Rationality"
"R_R9VMB27bkUrh5Dz","RKG",7,11,"Knowledge","Good Outcome","Rationality"
"R_z5PEB1oupEy4pYB","RKG",5,11,"Knowledge","Good Outcome","Rationality"
"R_1Gy4qLlgNT8TLyi","RKG",5,11,"Knowledge","Good Outcome","Rationality"
"R_2WGp2Bosxrgw2VO","RKG",6,11,"Knowledge","Good Outcome","Rationality"
"R_vGJkmYoK5YX3GGB","RKG",4,11,"Knowledge","Good Outcome","Rationality"
"R_2ScebHCzhakr6VH","RKG",5,11,"Knowledge","Good Outcome","Rationality"
"R_yQ2SypcIcQ3bz5T","RKG",1,11,"Knowledge","Good Outcome","Rationality"
"R_1NyKhqJUXO4bp6s","RKG",7,11,"Knowledge","Good Outcome","Rationality"
"R_1FrXc9PHBSpw9oq","RKG",6,11,"Knowledge","Good Outcome","Rationality"
"R_3GoB7ViKQOlkkNF","RKG",5,11,"Knowledge","Good Outcome","Rationality"
"R_3CJaOFELGTzHaCF","RKG",4,11,"Knowledge","Good Outcome","Rationality"
"R_0fDcI1J6tmbWSNX","RKG",4,11,"Knowledge","Good Outcome","Rationality"
"R_r6bVJxiBs4nFcB3","RKG",6,11,"Knowledge","Good Outcome","Rationality"
"R_1OK1Ea2r111i93j","RKG",6,11,"Knowledge","Good Outcome","Rationality"
"R_Azh66rOWjniMsut","RKG",5,11,"Knowledge","Good Outcome","Rationality"
"R_1Nh6HlaxDGH7Qiz","RKG",2,11,"Knowledge","Good Outcome","Rationality"
"R_3Rr6tgrjeAz00bP","RKG",6,11,"Knowledge","Good Outcome","Rationality"
"R_WewcJEbGnNM4e6B","RKG",5,11,"Knowledge","Good Outcome","Rationality"
"R_3NCkpKh6QruXNnj","RKG",7,11,"Knowledge","Good Outcome","Rationality"
"R_3Ed5IerPwhQJPn8","RKG",7,12,"Knowledge","Good Outcome","Rationality"
"R_12AaHsymVF0r3kD","RKG",4,12,"Knowledge","Good Outcome","Rationality"
"R_2RPKaAqPYJvm1wt","RKG",7,12,"Knowledge","Good Outcome","Rationality"
"R_2TsMSYrtevm9OTP","RKG",5,12,"Knowledge","Good Outcome","Rationality"
"R_2V8fHzkU1mlywu9","RKG",6,12,"Knowledge","Good Outcome","Rationality"
"R_1OxBc5JRpdsUWJI","RKG",3,12,"Knowledge","Good Outcome","Rationality"
"R_2YVCOUZc8CMtApb","RKG",5,12,"Knowledge","Good Outcome","Rationality"
"R_1duVPQxVjrpg2Hr","RKG",7,12,"Knowledge","Good Outcome","Rationality"
"R_2380mvcuqN1cRUh","RKG",4,12,"Knowledge","Good Outcome","Rationality"
"R_3OpHzuhAyWXFHjj","RKG",6,12,"Knowledge","Good Outcome","Rationality"
"R_1Gy4qLlgNT8TLyi","RKG",5,12,"Knowledge","Good Outcome","Rationality"
"R_78VfU8kqFbD46NH","RKG",5,12,"Knowledge","Good Outcome","Rationality"
"R_ZHTuiqOszhDFxFn","RKG",6,12,"Knowledge","Good Outcome","Rationality"
"R_2WGp2Bosxrgw2VO","RKG",5,12,"Knowledge","Good Outcome","Rationality"
"R_3MalcHq1NNn7AAH","RKG",7,12,"Knowledge","Good Outcome","Rationality"
"R_1CBLxsYVIDAFOU0","RKG",6,12,"Knowledge","Good Outcome","Rationality"
"R_suH1bjbj1tHQ2S5","RKG",7,12,"Knowledge","Good Outcome","Rationality"
"R_xaS2TYW4sdIrBPr","RKG",7,12,"Knowledge","Good Outcome","Rationality"
"R_5cANWUuRiP2hh3r","RKG",7,12,"Knowledge","Good Outcome","Rationality"
"R_2qjuUL2StXvHGf5","RKG",2,12,"Knowledge","Good Outcome","Rationality"
"R_Rnb4jHDN9SMgRFf","RKG",7,12,"Knowledge","Good Outcome","Rationality"
"R_3gV8b7Tp51omQcF","RKG",5,12,"Knowledge","Good Outcome","Rationality"
"R_2wigNvn0TIaPKpA","RKG",2,12,"Knowledge","Good Outcome","Rationality"
"R_9MmObpWUX0vXmxT","RKG",6,12,"Knowledge","Good Outcome","Rationality"
"R_3MsvDjJ00ZYLBt9","RKG",5,12,"Knowledge","Good Outcome","Rationality"
"R_qRb7sqzinDRS86Z","RKG",6,12,"Knowledge","Good Outcome","Rationality"
"R_2xPPT68ZD2cCdCh","RKG",2,12,"Knowledge","Good Outcome","Rationality"
"R_C9bVRuRO9QwhgfT","RKG",5,12,"Knowledge","Good Outcome","Rationality"
"R_1nOp86S07OpINY5","RKG",6,13,"Knowledge","Good Outcome","Rationality"
"R_6f1F85QWuN84dqh","RKG",6,13,"Knowledge","Good Outcome","Rationality"
"R_2QhMoGlC9lopDQi","RKG",5,13,"Knowledge","Good Outcome","Rationality"
"R_24B5lPuhJV6qo7q","RKG",7,13,"Knowledge","Good Outcome","Rationality"
"R_2SGlBy7b05SaXmr","RKG",4,13,"Knowledge","Good Outcome","Rationality"
"R_0VNNCVZCualoZmV","RKG",6,13,"Knowledge","Good Outcome","Rationality"
"R_2tsr3IMZZZmu8j7","RKG",6,13,"Knowledge","Good Outcome","Rationality"
"R_3OpHzuhAyWXFHjj","RKG",5,13,"Knowledge","Good Outcome","Rationality"
"R_5irIPLM0AddGbOF","RKG",6,13,"Knowledge","Good Outcome","Rationality"
"R_1BPi1CzDcKKEgJ7","RKG",7,13,"Knowledge","Good Outcome","Rationality"
"R_1NgKUH4AHEmZYzc","RKG",7,13,"Knowledge","Good Outcome","Rationality"
"R_1QYrsywNCa55XuV","RKG",5,13,"Knowledge","Good Outcome","Rationality"
"R_1N47ZfTDzalYlzj","RKG",6,13,"Knowledge","Good Outcome","Rationality"
"R_3CCzfCWYIBuIdAJ","RKG",7,13,"Knowledge","Good Outcome","Rationality"
"R_724ywM1GDqAVGff","RKG",4,13,"Knowledge","Good Outcome","Rationality"
"R_2zjVqumrDknmrfN","RKG",5,13,"Knowledge","Good Outcome","Rationality"
"R_3CJaOFELGTzHaCF","RKG",4,13,"Knowledge","Good Outcome","Rationality"
"R_xaS2TYW4sdIrBPr","RKG",7,13,"Knowledge","Good Outcome","Rationality"
"R_2WxnywwNuEbwNb4","RKG",4,13,"Knowledge","Good Outcome","Rationality"
"R_pACj46av4J5QKkN","RKG",1,13,"Knowledge","Good Outcome","Rationality"
"R_1OK1Ea2r111i93j","RKG",6,13,"Knowledge","Good Outcome","Rationality"
"R_yKKVqms1o43RESl","RKG",5,13,"Knowledge","Good Outcome","Rationality"
"R_3MSTrMek0UOMf7w","RKG",4,13,"Knowledge","Good Outcome","Rationality"
"R_3m9mguyut5qVssf","RKG",5,13,"Knowledge","Good Outcome","Rationality"
"R_r7q1XXPTW8nQxFf","RKG",2,13,"Knowledge","Good Outcome","Rationality"
"R_3CQrBEtZ5lQIpcw","RKG",5,13,"Knowledge","Good Outcome","Rationality"
"R_sXamn1JkfIs4AIV","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_1nOp86S07OpINY5","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_2TZusYTZNboEc5A","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_31ivQ3pcdPTpctX","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_2380mvcuqN1cRUh","RKG",6,14,"Knowledge","Good Outcome","Rationality"
"R_C78K8ShmVgH6Ekp","RKG",6,14,"Knowledge","Good Outcome","Rationality"
"R_3OpHzuhAyWXFHjj","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_u3mZgdE5EmlnFyp","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_aXWWVtQ1sWX7ail","RKG",5,14,"Knowledge","Good Outcome","Rationality"
"R_3kp02971JVVc840","RKG",6,14,"Knowledge","Good Outcome","Rationality"
"R_DNtis0P6aD6JcPL","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_1psbDnC86SMKqLF","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_2WGp2Bosxrgw2VO","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_vGJkmYoK5YX3GGB","RKG",5,14,"Knowledge","Good Outcome","Rationality"
"R_2ScebHCzhakr6VH","RKG",6,14,"Knowledge","Good Outcome","Rationality"
"R_3GoB7ViKQOlkkNF","RKG",5,14,"Knowledge","Good Outcome","Rationality"
"R_1CBLxsYVIDAFOU0","RKG",5,14,"Knowledge","Good Outcome","Rationality"
"R_2qgY8D5Mcep6LSB","RKG",6,14,"Knowledge","Good Outcome","Rationality"
"R_3D7m5svTQZjuPX5","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_b33zNyLFaa8PeH7","RKG",5,14,"Knowledge","Good Outcome","Rationality"
"R_Rnb4jHDN9SMgRFf","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_1Nh6HlaxDGH7Qiz","RKG",1,14,"Knowledge","Good Outcome","Rationality"
"R_9MmObpWUX0vXmxT","RKG",6,14,"Knowledge","Good Outcome","Rationality"
"R_3im54uYdtSp6K75","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_zfnrBzDedic2vBL","RKG",6,14,"Knowledge","Good Outcome","Rationality"
"R_2qDXBSjg5oNXYG1","RKG",7,14,"Knowledge","Good Outcome","Rationality"
"R_2TsMSYrtevm9OTP","RKG",5,15,"Knowledge","Good Outcome","Rationality"
"R_2V8fHzkU1mlywu9","RKG",6,15,"Knowledge","Good Outcome","Rationality"
"R_1OxBc5JRpdsUWJI","RKG",6,15,"Knowledge","Good Outcome","Rationality"
"R_573ddSfN4F8ClSV","RKG",3,15,"Knowledge","Good Outcome","Rationality"
"R_1nO57m94xGmCJ2B","RKG",6,15,"Knowledge","Good Outcome","Rationality"
"R_3IaQV5yvHu8Kxyk","RKG",7,15,"Knowledge","Good Outcome","Rationality"
"R_2BmTk2b9tDRS4j0","RKG",6,15,"Knowledge","Good Outcome","Rationality"
"R_3iCmGjxhdopXlJt","RKG",3,15,"Knowledge","Good Outcome","Rationality"
"R_3lqC30GxdeQftW9","RKG",3,15,"Knowledge","Good Outcome","Rationality"
"R_5irIPLM0AddGbOF","RKG",7,15,"Knowledge","Good Outcome","Rationality"
"R_3plgGlDMYATjG6G","RKG",5,15,"Knowledge","Good Outcome","Rationality"
"R_ymfgN6eeC2D56Qp","RKG",3,15,"Knowledge","Good Outcome","Rationality"
"R_3kp02971JVVc840","RKG",5,15,"Knowledge","Good Outcome","Rationality"
"R_1Pd6NnGURFCmKUa","RKG",4,15,"Knowledge","Good Outcome","Rationality"
"R_3EAAd5eCI3Wdlp1","RKG",4,15,"Knowledge","Good Outcome","Rationality"
"R_Xt9CeQyvKvYkvDz","RKG",3,15,"Knowledge","Good Outcome","Rationality"
"R_1gdq5PPbWdh4hR2","RKG",4,15,"Knowledge","Good Outcome","Rationality"
"R_5cANWUuRiP2hh3r","RKG",5,15,"Knowledge","Good Outcome","Rationality"
"R_1GZC3KjYRqvoYBs","RKG",6,15,"Knowledge","Good Outcome","Rationality"
"R_2sZxty3oPeJquT5","RKG",3,15,"Knowledge","Good Outcome","Rationality"
"R_3gV8b7Tp51omQcF","RKG",2,15,"Knowledge","Good Outcome","Rationality"
"R_1pALeLwV6RZt8Nd","RKG",6,15,"Knowledge","Good Outcome","Rationality"
"R_9MmObpWUX0vXmxT","RKG",6,15,"Knowledge","Good Outcome","Rationality"
"R_WewcJEbGnNM4e6B","RKG",3,15,"Knowledge","Good Outcome","Rationality"
"R_1rxixOkMAascXm4","RKG",6,15,"Knowledge","Good Outcome","Rationality"
"R_2xPPT68ZD2cCdCh","RKG",2,15,"Knowledge","Good Outcome","Rationality"
"R_2TGf9huZmz4U0g9","RKG",4,16,"Knowledge","Good Outcome","Rationality"
"R_24B5lPuhJV6qo7q","RKG",4,16,"Knowledge","Good Outcome","Rationality"
"R_2SGlBy7b05SaXmr","RKG",3,16,"Knowledge","Good Outcome","Rationality"
"R_Ab2xg2MwPtJ2uNr","RKG",6,16,"Knowledge","Good Outcome","Rationality"
"R_1MLDOOhzfY2qI4w","RKG",3,16,"Knowledge","Good Outcome","Rationality"
"R_31ivQ3pcdPTpctX","RKG",5,16,"Knowledge","Good Outcome","Rationality"
"R_9yr6t9nPRhklN9D","RKG",5,16,"Knowledge","Good Outcome","Rationality"
"R_1nO57m94xGmCJ2B","RKG",4,16,"Knowledge","Good Outcome","Rationality"
"R_uadPIK4wYtfAl7r","RKG",6,16,"Knowledge","Good Outcome","Rationality"
"R_1JLsL4KtG3SCGHn","RKG",3,16,"Knowledge","Good Outcome","Rationality"
"R_2BmTk2b9tDRS4j0","RKG",3,16,"Knowledge","Good Outcome","Rationality"
"R_1QYrsywNCa55XuV","RKG",4,16,"Knowledge","Good Outcome","Rationality"
"R_vGJkmYoK5YX3GGB","RKG",5,16,"Knowledge","Good Outcome","Rationality"
"R_2ScebHCzhakr6VH","RKG",4,16,"Knowledge","Good Outcome","Rationality"
"R_3lXHlADFJldn0oG","RKG",3,16,"Knowledge","Good Outcome","Rationality"
"R_2OHF0g0x8vRHkKm","RKG",7,16,"Knowledge","Good Outcome","Rationality"
"R_1eQBbr1lnGQjYxo","RKG",7,16,"Knowledge","Good Outcome","Rationality"
"R_b33zNyLFaa8PeH7","RKG",1,16,"Knowledge","Good Outcome","Rationality"
"R_2sZxty3oPeJquT5","RKG",1,16,"Knowledge","Good Outcome","Rationality"
"R_3gV8b7Tp51omQcF","RKG",5,16,"Knowledge","Good Outcome","Rationality"
"R_r6bVJxiBs4nFcB3","RKG",3,16,"Knowledge","Good Outcome","Rationality"
"R_1OK1Ea2r111i93j","RKG",7,16,"Knowledge","Good Outcome","Rationality"
"R_1rdoxOtIpMbE14a","RKG",4,16,"Knowledge","Good Outcome","Rationality"
"R_3m9mguyut5qVssf","RKG",2,16,"Knowledge","Good Outcome","Rationality"
"R_r7q1XXPTW8nQxFf","RKG",1,16,"Knowledge","Good Outcome","Rationality"
"R_1lzMCnWGOUieQV1","RKG",5,16,"Knowledge","Good Outcome","Rationality"
"R_2xPPT68ZD2cCdCh","RKG",2,16,"Knowledge","Good Outcome","Rationality"
"R_3kCm8jrQRAMR7k5","RKG",6,2,"Knowledge","Good Outcome","Rationality"
"R_1otElFglT4OlsWj","RKG",6,2,"Knowledge","Good Outcome","Rationality"
"R_xz1atBjzqASxMQx","RKG",6,2,"Knowledge","Good Outcome","Rationality"
"R_1MLDOOhzfY2qI4w","RKG",5,2,"Knowledge","Good Outcome","Rationality"
"R_2D6RnFmdYIKLDGY","RKG",5,2,"Knowledge","Good Outcome","Rationality"
"R_2380mvcuqN1cRUh","RKG",6,2,"Knowledge","Good Outcome","Rationality"
"R_pa7PJoJkMI2R1Xb","RKG",6,2,"Knowledge","Good Outcome","Rationality"
"R_3rNTHDTOZB9ar8l","RKG",5,2,"Knowledge","Good Outcome","Rationality"
"R_3GiYtsszDP6zp4O","RKG",4,2,"Knowledge","Good Outcome","Rationality"
"R_29mlIvWykbwXCnM","RKG",3,2,"Knowledge","Good Outcome","Rationality"
"R_2BmTk2b9tDRS4j0","RKG",3,2,"Knowledge","Good Outcome","Rationality"
"R_2eUQEMUMLilr9Ek","RKG",4,2,"Knowledge","Good Outcome","Rationality"
"R_3plgGlDMYATjG6G","RKG",3,2,"Knowledge","Good Outcome","Rationality"
"R_1psbDnC86SMKqLF","RKG",7,2,"Knowledge","Good Outcome","Rationality"
"R_33peqeOkQZuNdyY","RKG",4,2,"Knowledge","Good Outcome","Rationality"
"R_yQ2SypcIcQ3bz5T","RKG",1,2,"Knowledge","Good Outcome","Rationality"
"R_1FrXc9PHBSpw9oq","RKG",7,2,"Knowledge","Good Outcome","Rationality"
"R_3lXHlADFJldn0oG","RKG",5,2,"Knowledge","Good Outcome","Rationality"
"R_xaS2TYW4sdIrBPr","RKG",4,2,"Knowledge","Good Outcome","Rationality"
"R_2qjuUL2StXvHGf5","RKG",2,2,"Knowledge","Good Outcome","Rationality"
"R_3gV8b7Tp51omQcF","RKG",4,2,"Knowledge","Good Outcome","Rationality"
"R_r6bVJxiBs4nFcB3","RKG",4,2,"Knowledge","Good Outcome","Rationality"
"R_1pALeLwV6RZt8Nd","RKG",2,2,"Knowledge","Good Outcome","Rationality"
"R_3MSTrMek0UOMf7w","RKG",4,2,"Knowledge","Good Outcome","Rationality"
"R_1Q64uNkQT3c3SGT","RKG",6,2,"Knowledge","Good Outcome","Rationality"
"R_24vLPNyi9ZP5BYI","RKG",5,2,"Knowledge","Good Outcome","Rationality"
"R_2xPPT68ZD2cCdCh","RKG",3,2,"Knowledge","Good Outcome","Rationality"
