"ResponseId","condCod","causation response","norm","knowledge","outcome","scenario","condition"
"R_3JjS2XTIZfqtGD0","caus4.RKB","1","Rationality","Knowledge","Abnormal",4,"RKB"
"R_3JjS2XTIZfqtGD0","caus5.RKG","1","Rationality","Knowledge","Normal",5,"RKG"
"R_3JjS2XTIZfqtGD0","caus6.RIG","4","Rationality","Ignorance","Normal",6,"RIG"
"R_3JjS2XTIZfqtGD0","caus7.RIB","6","Rationality","Ignorance","Abnormal",7,"RIB"
"R_3JjS2XTIZfqtGD0","caus8.RIG","1","Rationality","Ignorance","Normal",8,"RIG"
"R_3JjS2XTIZfqtGD0","caus9.MKG","1","Morality","Knowledge","Normal",9,"MKG"
"R_3JjS2XTIZfqtGD0","caus10.RKG","1","Rationality","Knowledge","Normal",10,"RKG"
"R_3JjS2XTIZfqtGD0","caus11.RKB","7","Rationality","Knowledge","Abnormal",11,"RKB"
"R_3JjS2XTIZfqtGD0","caus12.MKB","1","Morality","Knowledge","Abnormal",12,"MKB"
"R_3JjS2XTIZfqtGD0","caus13.MKB","7","Morality","Knowledge","Abnormal",13,"MKB"
"R_3JjS2XTIZfqtGD0","caus14.RIG","6","Rationality","Ignorance","Normal",14,"RIG"
"R_3JjS2XTIZfqtGD0","caus15.RIB","4","Rationality","Ignorance","Abnormal",15,"RIB"
"R_3JjS2XTIZfqtGD0","caus16.MKB","6","Morality","Knowledge","Abnormal",16,"MKB"
"R_2Qy4nJhazUAgAEf","caus1.MKG","3","Morality","Knowledge","Normal",1,"MKG"
"R_2Qy4nJhazUAgAEf","caus2.RKG","3","Rationality","Knowledge","Normal",2,"RKG"
"R_2Qy4nJhazUAgAEf","caus3.MKG","5","Morality","Knowledge","Normal",3,"MKG"
"R_2Qy4nJhazUAgAEf","caus4.RKG","5","Rationality","Knowledge","Normal",4,"RKG"
"R_2Qy4nJhazUAgAEf","caus5.RIB","3","Rationality","Ignorance","Abnormal",5,"RIB"
"R_2Qy4nJhazUAgAEf","caus6.RKG","5","Rationality","Knowledge","Normal",6,"RKG"
"R_2Qy4nJhazUAgAEf","caus7.MIG.1","3","Morality","Ignorance","Normal",7,"MIG"
"R_2Qy4nJhazUAgAEf","caus8.MIG","2","Morality","Ignorance","Normal",8,"MIG"
"R_2Qy4nJhazUAgAEf","caus9.RKG","3","Rationality","Knowledge","Normal",9,"RKG"
"R_2Qy4nJhazUAgAEf","caus10.RIG","3","Rationality","Ignorance","Normal",10,"RIG"
"R_2Qy4nJhazUAgAEf","caus11.RKG","4","Rationality","Knowledge","Normal",11,"RKG"
"R_2Qy4nJhazUAgAEf","caus12.MKG","3","Morality","Knowledge","Normal",12,"MKG"
"R_2Qy4nJhazUAgAEf","caus13.RIB","3","Rationality","Ignorance","Abnormal",13,"RIB"
"R_2Qy4nJhazUAgAEf","caus14.MKB","5","Morality","Knowledge","Abnormal",14,"MKB"
"R_2Qy4nJhazUAgAEf","caus15.MIG","3","Morality","Ignorance","Normal",15,"MIG"
"R_2Qy4nJhazUAgAEf","caus16.MKG","5","Morality","Knowledge","Normal",16,"MKG"
"R_3qxujMMrpY7Ti6A","caus1.RKG","6","Rationality","Knowledge","Normal",1,"RKG"
"R_3qxujMMrpY7Ti6A","caus2.RIB","2","Rationality","Ignorance","Abnormal",2,"RIB"
"R_3qxujMMrpY7Ti6A","caus3.MIB","1","Morality","Ignorance","Abnormal",3,"MIB"
"R_3qxujMMrpY7Ti6A","caus4.RKG","1","Rationality","Knowledge","Normal",4,"RKG"
"R_3qxujMMrpY7Ti6A","caus5.RKB","3","Rationality","Knowledge","Abnormal",5,"RKB"
"R_3qxujMMrpY7Ti6A","caus6.RIB","5","Rationality","Ignorance","Abnormal",6,"RIB"
"R_3qxujMMrpY7Ti6A","caus7.RKB","3","Rationality","Knowledge","Abnormal",7,"RKB"
"R_3qxujMMrpY7Ti6A","caus8.RKB","1","Rationality","Knowledge","Abnormal",8,"RKB"
"R_3qxujMMrpY7Ti6A","caus9.MKG","6","Morality","Knowledge","Normal",9,"MKG"
"R_3qxujMMrpY7Ti6A","caus10.MIB","1","Morality","Ignorance","Abnormal",10,"MIB"
"R_3qxujMMrpY7Ti6A","caus11.RKG","5","Rationality","Knowledge","Normal",11,"RKG"
"R_3qxujMMrpY7Ti6A","caus12.MKG","1","Morality","Knowledge","Normal",12,"MKG"
"R_3qxujMMrpY7Ti6A","caus13.MIG","4","Morality","Ignorance","Normal",13,"MIG"
"R_3qxujMMrpY7Ti6A","caus14.MIB","3","Morality","Ignorance","Abnormal",14,"MIB"
"R_3qxujMMrpY7Ti6A","caus15.MKB","5","Morality","Knowledge","Abnormal",15,"MKB"
"R_3qxujMMrpY7Ti6A","caus16.RKG","3","Rationality","Knowledge","Normal",16,"RKG"
"R_31zMgQnb6WQHEtT","caus1.RKG","6","Rationality","Knowledge","Normal",1,"RKG"
"R_31zMgQnb6WQHEtT","caus2.MIG","6","Morality","Ignorance","Normal",2,"MIG"
"R_31zMgQnb6WQHEtT","caus3.MKG","6","Morality","Knowledge","Normal",3,"MKG"
"R_31zMgQnb6WQHEtT","caus4.RKB","3","Rationality","Knowledge","Abnormal",4,"RKB"
"R_31zMgQnb6WQHEtT","caus5.RIG","5","Rationality","Ignorance","Normal",5,"RIG"
"R_31zMgQnb6WQHEtT","caus6.RKB","5","Rationality","Knowledge","Abnormal",6,"RKB"
"R_31zMgQnb6WQHEtT","caus7.MIG","4","Morality","Ignorance","Normal",7,"MIG"
"R_31zMgQnb6WQHEtT","caus8.MIG","5","Morality","Ignorance","Normal",8,"MIG"
"R_31zMgQnb6WQHEtT","caus9.RIG","6","Rationality","Ignorance","Normal",9,"RIG"
"R_31zMgQnb6WQHEtT","caus10.RIB","6","Rationality","Ignorance","Abnormal",10,"RIB"
"R_31zMgQnb6WQHEtT","caus11.RIB","6","Rationality","Ignorance","Abnormal",11,"RIB"
"R_31zMgQnb6WQHEtT","caus12.RIG","4","Rationality","Ignorance","Normal",12,"RIG"
"R_31zMgQnb6WQHEtT","caus13.MKG","3","Morality","Knowledge","Normal",13,"MKG"
"R_31zMgQnb6WQHEtT","caus14.RIG","6","Rationality","Ignorance","Normal",14,"RIG"
"R_31zMgQnb6WQHEtT","caus15.RIB","6","Rationality","Ignorance","Abnormal",15,"RIB"
"R_31zMgQnb6WQHEtT","caus16.RKG","3","Rationality","Knowledge","Normal",16,"RKG"
"R_3qyQzkoVBpzVJtd","caus1.MIB","4","Morality","Ignorance","Abnormal",1,"MIB"
"R_3qyQzkoVBpzVJtd","caus2.MKG","2","Morality","Knowledge","Normal",2,"MKG"
"R_3qyQzkoVBpzVJtd","caus3.MKB","2","Morality","Knowledge","Abnormal",3,"MKB"
"R_3qyQzkoVBpzVJtd","caus4.RIG","2","Rationality","Ignorance","Normal",4,"RIG"
"R_3qyQzkoVBpzVJtd","caus5.RIB","2","Rationality","Ignorance","Abnormal",5,"RIB"
"R_3qyQzkoVBpzVJtd","caus6.RKG","2","Rationality","Knowledge","Normal",6,"RKG"
"R_3qyQzkoVBpzVJtd","caus7.RIG","6","Rationality","Ignorance","Normal",7,"RIG"
"R_3qyQzkoVBpzVJtd","caus8.MKB","6","Morality","Knowledge","Abnormal",8,"MKB"
"R_3qyQzkoVBpzVJtd","caus9.RKB","5","Rationality","Knowledge","Abnormal",9,"RKB"
"R_3qyQzkoVBpzVJtd","caus10.MKB","1","Morality","Knowledge","Abnormal",10,"MKB"
"R_3qyQzkoVBpzVJtd","caus11.MIG","2","Morality","Ignorance","Normal",11,"MIG"
"R_3qyQzkoVBpzVJtd","caus12.RIB","2","Rationality","Ignorance","Abnormal",12,"RIB"
"R_3qyQzkoVBpzVJtd","caus13.RKG","6","Rationality","Knowledge","Normal",13,"RKG"
"R_3qyQzkoVBpzVJtd","caus14.RKB","2","Rationality","Knowledge","Abnormal",14,"RKB"
"R_3qyQzkoVBpzVJtd","caus15.MIB","2","Morality","Ignorance","Abnormal",15,"MIB"
"R_3qyQzkoVBpzVJtd","caus16.RIB","2","Rationality","Ignorance","Abnormal",16,"RIB"
"R_3kGoGui3njgTcQG","caus1.MKB","6","Morality","Knowledge","Abnormal",1,"MKB"
"R_3kGoGui3njgTcQG","caus2.RKG","1","Rationality","Knowledge","Normal",2,"RKG"
"R_3kGoGui3njgTcQG","caus3.MKG","5","Morality","Knowledge","Normal",3,"MKG"
"R_3kGoGui3njgTcQG","caus4.MIG","1","Morality","Ignorance","Normal",4,"MIG"
"R_3kGoGui3njgTcQG","caus5.MIG","2","Morality","Ignorance","Normal",5,"MIG"
"R_3kGoGui3njgTcQG","caus6.MIG","7","Morality","Ignorance","Normal",6,"MIG"
"R_3kGoGui3njgTcQG","caus7.RKG","5","Rationality","Knowledge","Normal",7,"RKG"
"R_3kGoGui3njgTcQG","caus8.MKG","5","Morality","Knowledge","Normal",8,"MKG"
"R_3kGoGui3njgTcQG","caus9.MIB","6","Morality","Ignorance","Abnormal",9,"MIB"
"R_3kGoGui3njgTcQG","caus10.MIB","4","Morality","Ignorance","Abnormal",10,"MIB"
"R_3kGoGui3njgTcQG","caus11.MIB","7","Morality","Ignorance","Abnormal",11,"MIB"
"R_3kGoGui3njgTcQG","caus12.MKG","1","Morality","Knowledge","Normal",12,"MKG"
"R_3kGoGui3njgTcQG","caus13.MIB","4","Morality","Ignorance","Abnormal",13,"MIB"
"R_3kGoGui3njgTcQG","caus14.MIG","7","Morality","Ignorance","Normal",14,"MIG"
"R_3kGoGui3njgTcQG","caus15.RKG","4","Rationality","Knowledge","Normal",15,"RKG"
"R_3kGoGui3njgTcQG","caus16.RKG","7","Rationality","Knowledge","Normal",16,"RKG"
"R_3FQB0EpFBtEB0gc","caus1.MIG","5","Morality","Ignorance","Normal",1,"MIG"
"R_3FQB0EpFBtEB0gc","caus2.MIB","6","Morality","Ignorance","Abnormal",2,"MIB"
"R_3FQB0EpFBtEB0gc","caus3.MIB","3","Morality","Ignorance","Abnormal",3,"MIB"
"R_3FQB0EpFBtEB0gc","caus4.MIG","1","Morality","Ignorance","Normal",4,"MIG"
"R_3FQB0EpFBtEB0gc","caus5.MKG","6","Morality","Knowledge","Normal",5,"MKG"
"R_3FQB0EpFBtEB0gc","caus6.MKB","5","Morality","Knowledge","Abnormal",6,"MKB"
"R_3FQB0EpFBtEB0gc","caus7.MIG.1","4","Morality","Ignorance","Normal",7,"MIG"
"R_3FQB0EpFBtEB0gc","caus8.MIB","5","Morality","Ignorance","Abnormal",8,"MIB"
"R_3FQB0EpFBtEB0gc","caus9.RKG","5","Rationality","Knowledge","Normal",9,"RKG"
"R_3FQB0EpFBtEB0gc","caus10.MKB","1","Morality","Knowledge","Abnormal",10,"MKB"
"R_3FQB0EpFBtEB0gc","caus11.RIB","7","Rationality","Ignorance","Abnormal",11,"RIB"
"R_3FQB0EpFBtEB0gc","caus12.RIG","1","Rationality","Ignorance","Normal",12,"RIG"
"R_3FQB0EpFBtEB0gc","caus13.RIB","4","Rationality","Ignorance","Abnormal",13,"RIB"
"R_3FQB0EpFBtEB0gc","caus14.MIG","6","Morality","Ignorance","Normal",14,"MIG"
"R_3FQB0EpFBtEB0gc","caus15.MKG","5","Morality","Knowledge","Normal",15,"MKG"
"R_3FQB0EpFBtEB0gc","caus16.MIB","6","Morality","Ignorance","Abnormal",16,"MIB"
"R_2ztDaELCkVGO8kW","caus1.RKB","7","Rationality","Knowledge","Abnormal",1,"RKB"
"R_2ztDaELCkVGO8kW","caus2.MIG","1","Morality","Ignorance","Normal",2,"MIG"
"R_2ztDaELCkVGO8kW","caus3.MIG","1","Morality","Ignorance","Normal",3,"MIG"
"R_2ztDaELCkVGO8kW","caus4.RKB","1","Rationality","Knowledge","Abnormal",4,"RKB"
"R_2ztDaELCkVGO8kW","caus5.MIB","1","Morality","Ignorance","Abnormal",5,"MIB"
"R_2ztDaELCkVGO8kW","caus6.RKB","1","Rationality","Knowledge","Abnormal",6,"RKB"
"R_2ztDaELCkVGO8kW","caus7.MIG.1","7","Morality","Ignorance","Normal",7,"MIG"
"R_2ztDaELCkVGO8kW","caus8.RKG","1","Rationality","Knowledge","Normal",8,"RKG"
"R_2ztDaELCkVGO8kW","caus9.MKB","7","Morality","Knowledge","Abnormal",9,"MKB"
"R_2ztDaELCkVGO8kW","caus10.RKG","4","Rationality","Knowledge","Normal",10,"RKG"
"R_2ztDaELCkVGO8kW","caus11.RIB","7","Rationality","Ignorance","Abnormal",11,"RIB"
"R_2ztDaELCkVGO8kW","caus12.MKG","1","Morality","Knowledge","Normal",12,"MKG"
"R_2ztDaELCkVGO8kW","caus13.RIG","7","Rationality","Ignorance","Normal",13,"RIG"
"R_2ztDaELCkVGO8kW","caus14.RIB","4","Rationality","Ignorance","Abnormal",14,"RIB"
"R_2ztDaELCkVGO8kW","caus15.RIG","1","Rationality","Ignorance","Normal",15,"RIG"
"R_2ztDaELCkVGO8kW","caus16.MIB","1","Morality","Ignorance","Abnormal",16,"MIB"
"R_3Rx7lDIJMjuVO74","caus1.MKG","5","Morality","Knowledge","Normal",1,"MKG"
"R_3Rx7lDIJMjuVO74","caus2.RKG","5","Rationality","Knowledge","Normal",2,"RKG"
"R_3Rx7lDIJMjuVO74","caus3.RKB","6","Rationality","Knowledge","Abnormal",3,"RKB"
"R_3Rx7lDIJMjuVO74","caus4.MKG","5","Morality","Knowledge","Normal",4,"MKG"
"R_3Rx7lDIJMjuVO74","caus5.MKG","5","Morality","Knowledge","Normal",5,"MKG"
"R_3Rx7lDIJMjuVO74","caus6.MKB","5","Morality","Knowledge","Abnormal",6,"MKB"
"R_3Rx7lDIJMjuVO74","caus7.MIG","6","Morality","Ignorance","Normal",7,"MIG"
"R_3Rx7lDIJMjuVO74","caus8.MKB","6","Morality","Knowledge","Abnormal",8,"MKB"
"R_3Rx7lDIJMjuVO74","caus9.RKG","5","Rationality","Knowledge","Normal",9,"RKG"
"R_3Rx7lDIJMjuVO74","caus10.MKG","5","Morality","Knowledge","Normal",10,"MKG"
"R_3Rx7lDIJMjuVO74","caus11.RKB","4","Rationality","Knowledge","Abnormal",11,"RKB"
"R_3Rx7lDIJMjuVO74","caus12.MKB","6","Morality","Knowledge","Abnormal",12,"MKB"
"R_3Rx7lDIJMjuVO74","caus13.RKB","6","Rationality","Knowledge","Abnormal",13,"RKB"
"R_3Rx7lDIJMjuVO74","caus14.RKG","4","Rationality","Knowledge","Normal",14,"RKG"
"R_3Rx7lDIJMjuVO74","caus15.MKB","6","Morality","Knowledge","Abnormal",15,"MKB"
"R_3Rx7lDIJMjuVO74","caus16.MIG","4","Morality","Ignorance","Normal",16,"MIG"
"R_2Y9RqYTxwYjkEsO","caus1.RIB","1","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2Y9RqYTxwYjkEsO","caus2.RIG","1","Rationality","Ignorance","Normal",2,"RIG"
"R_2Y9RqYTxwYjkEsO","caus3.MKG","1","Morality","Knowledge","Normal",3,"MKG"
"R_2Y9RqYTxwYjkEsO","caus4.RKG","1","Rationality","Knowledge","Normal",4,"RKG"
"R_2Y9RqYTxwYjkEsO","caus5.RIB","5","Rationality","Ignorance","Abnormal",5,"RIB"
"R_2Y9RqYTxwYjkEsO","caus6.MKG","7","Morality","Knowledge","Normal",6,"MKG"
"R_2Y9RqYTxwYjkEsO","caus7.MKG","7","Morality","Knowledge","Normal",7,"MKG"
"R_2Y9RqYTxwYjkEsO","caus8.MIG","7","Morality","Ignorance","Normal",8,"MIG"
"R_2Y9RqYTxwYjkEsO","caus9.RKB","7","Rationality","Knowledge","Abnormal",9,"RKB"
"R_2Y9RqYTxwYjkEsO","caus10.MIB","1","Morality","Ignorance","Abnormal",10,"MIB"
"R_2Y9RqYTxwYjkEsO","caus11.MIG","1","Morality","Ignorance","Normal",11,"MIG"
"R_2Y9RqYTxwYjkEsO","caus12.MIB","1","Morality","Ignorance","Abnormal",12,"MIB"
"R_2Y9RqYTxwYjkEsO","caus13.MKG","7","Morality","Knowledge","Normal",13,"MKG"
"R_2Y9RqYTxwYjkEsO","caus14.MKB","1","Morality","Knowledge","Abnormal",14,"MKB"
"R_2Y9RqYTxwYjkEsO","caus15.MKG","7","Morality","Knowledge","Normal",15,"MKG"
"R_2Y9RqYTxwYjkEsO","caus16.MKG","1","Morality","Knowledge","Normal",16,"MKG"
"R_WptAnrSTWA8ikvf","caus1.MKB","7","Morality","Knowledge","Abnormal",1,"MKB"
"R_WptAnrSTWA8ikvf","caus2.RKB","6","Rationality","Knowledge","Abnormal",2,"RKB"
"R_WptAnrSTWA8ikvf","caus3.MKB","7","Morality","Knowledge","Abnormal",3,"MKB"
"R_WptAnrSTWA8ikvf","caus4.MKB","3","Morality","Knowledge","Abnormal",4,"MKB"
"R_WptAnrSTWA8ikvf","caus5.MIB","7","Morality","Ignorance","Abnormal",5,"MIB"
"R_WptAnrSTWA8ikvf","caus6.RKB","6","Rationality","Knowledge","Abnormal",6,"RKB"
"R_WptAnrSTWA8ikvf","caus7.RIG","5","Rationality","Ignorance","Normal",7,"RIG"
"R_WptAnrSTWA8ikvf","caus8.RKB","1","Rationality","Knowledge","Abnormal",8,"RKB"
"R_WptAnrSTWA8ikvf","caus9.MKG","6","Morality","Knowledge","Normal",9,"MKG"
"R_WptAnrSTWA8ikvf","caus10.RIG","5","Rationality","Ignorance","Normal",10,"RIG"
"R_WptAnrSTWA8ikvf","caus11.MKB","7","Morality","Knowledge","Abnormal",11,"MKB"
"R_WptAnrSTWA8ikvf","caus12.RIB","7","Rationality","Ignorance","Abnormal",12,"RIB"
"R_WptAnrSTWA8ikvf","caus13.MKB","6","Morality","Knowledge","Abnormal",13,"MKB"
"R_WptAnrSTWA8ikvf","caus14.RKB","7","Rationality","Knowledge","Abnormal",14,"RKB"
"R_WptAnrSTWA8ikvf","caus15.RKB","6","Rationality","Knowledge","Abnormal",15,"RKB"
"R_WptAnrSTWA8ikvf","caus16.MKB","7","Morality","Knowledge","Abnormal",16,"MKB"
"R_3g6FiK6nvC7Z622","caus1.MIB","5","Morality","Ignorance","Abnormal",1,"MIB"
"R_3g6FiK6nvC7Z622","caus2.MIG","5","Morality","Ignorance","Normal",2,"MIG"
"R_3g6FiK6nvC7Z622","caus3.MKB","6","Morality","Knowledge","Abnormal",3,"MKB"
"R_3g6FiK6nvC7Z622","caus4.MIG","5","Morality","Ignorance","Normal",4,"MIG"
"R_3g6FiK6nvC7Z622","caus5.RKB","4","Rationality","Knowledge","Abnormal",5,"RKB"
"R_3g6FiK6nvC7Z622","caus6.RIB","5","Rationality","Ignorance","Abnormal",6,"RIB"
"R_3g6FiK6nvC7Z622","caus7.MKB","6","Morality","Knowledge","Abnormal",7,"MKB"
"R_3g6FiK6nvC7Z622","caus8.MIG","5","Morality","Ignorance","Normal",8,"MIG"
"R_3g6FiK6nvC7Z622","caus9.MIG","4","Morality","Ignorance","Normal",9,"MIG"
"R_3g6FiK6nvC7Z622","caus10.MKB","3","Morality","Knowledge","Abnormal",10,"MKB"
"R_3g6FiK6nvC7Z622","caus11.RKG","6","Rationality","Knowledge","Normal",11,"RKG"
"R_3g6FiK6nvC7Z622","caus12.RKG","5","Rationality","Knowledge","Normal",12,"RKG"
"R_3g6FiK6nvC7Z622","caus13.RKB","6","Rationality","Knowledge","Abnormal",13,"RKB"
"R_3g6FiK6nvC7Z622","caus14.RIG","3","Rationality","Ignorance","Normal",14,"RIG"
"R_3g6FiK6nvC7Z622","caus15.RIG","5","Rationality","Ignorance","Normal",15,"RIG"
"R_3g6FiK6nvC7Z622","caus16.RIG","3","Rationality","Ignorance","Normal",16,"RIG"
"R_3nrbiPTSZRQ8TK6","caus1.MIG","1","Morality","Ignorance","Normal",1,"MIG"
"R_3nrbiPTSZRQ8TK6","caus2.RIG","1","Rationality","Ignorance","Normal",2,"RIG"
"R_3nrbiPTSZRQ8TK6","caus3.RIB","1","Rationality","Ignorance","Abnormal",3,"RIB"
"R_3nrbiPTSZRQ8TK6","caus4.RIB","1","Rationality","Ignorance","Abnormal",4,"RIB"
"R_3nrbiPTSZRQ8TK6","caus5.RKB","1","Rationality","Knowledge","Abnormal",5,"RKB"
"R_3nrbiPTSZRQ8TK6","caus6.MIG","5","Morality","Ignorance","Normal",6,"MIG"
"R_3nrbiPTSZRQ8TK6","caus7.MKB","2","Morality","Knowledge","Abnormal",7,"MKB"
"R_3nrbiPTSZRQ8TK6","caus8.MKG","3","Morality","Knowledge","Normal",8,"MKG"
"R_3nrbiPTSZRQ8TK6","caus9.RKB","5","Rationality","Knowledge","Abnormal",9,"RKB"
"R_3nrbiPTSZRQ8TK6","caus10.RKG","3","Rationality","Knowledge","Normal",10,"RKG"
"R_3nrbiPTSZRQ8TK6","caus11.RKG","3","Rationality","Knowledge","Normal",11,"RKG"
"R_3nrbiPTSZRQ8TK6","caus12.RIB","3","Rationality","Ignorance","Abnormal",12,"RIB"
"R_3nrbiPTSZRQ8TK6","caus13.MKG","1","Morality","Knowledge","Normal",13,"MKG"
"R_3nrbiPTSZRQ8TK6","caus14.MKG","3","Morality","Knowledge","Normal",14,"MKG"
"R_3nrbiPTSZRQ8TK6","caus15.MKG","3","Morality","Knowledge","Normal",15,"MKG"
"R_3nrbiPTSZRQ8TK6","caus16.RIB","1","Rationality","Ignorance","Abnormal",16,"RIB"
"R_3Ooc5uH0fWpAEhG","caus1.RIG","6","Rationality","Ignorance","Normal",1,"RIG"
"R_3Ooc5uH0fWpAEhG","caus2.MKB","2","Morality","Knowledge","Abnormal",2,"MKB"
"R_3Ooc5uH0fWpAEhG","caus3.MKG","2","Morality","Knowledge","Normal",3,"MKG"
"R_3Ooc5uH0fWpAEhG","caus4.MIB","2","Morality","Ignorance","Abnormal",4,"MIB"
"R_3Ooc5uH0fWpAEhG","caus5.MKG","5","Morality","Knowledge","Normal",5,"MKG"
"R_3Ooc5uH0fWpAEhG","caus6.MIB","6","Morality","Ignorance","Abnormal",6,"MIB"
"R_3Ooc5uH0fWpAEhG","caus7.RIB","5","Rationality","Ignorance","Abnormal",7,"RIB"
"R_3Ooc5uH0fWpAEhG","caus8.RKB","5","Rationality","Knowledge","Abnormal",8,"RKB"
"R_3Ooc5uH0fWpAEhG","caus9.RIG","2","Rationality","Ignorance","Normal",9,"RIG"
"R_3Ooc5uH0fWpAEhG","caus10.MKG","2","Morality","Knowledge","Normal",10,"MKG"
"R_3Ooc5uH0fWpAEhG","caus11.MIB","6","Morality","Ignorance","Abnormal",11,"MIB"
"R_3Ooc5uH0fWpAEhG","caus12.RKB","4","Rationality","Knowledge","Abnormal",12,"RKB"
"R_3Ooc5uH0fWpAEhG","caus13.MIG","6","Morality","Ignorance","Normal",13,"MIG"
"R_3Ooc5uH0fWpAEhG","caus14.MKB","5","Morality","Knowledge","Abnormal",14,"MKB"
"R_3Ooc5uH0fWpAEhG","caus15.MIB","5","Morality","Ignorance","Abnormal",15,"MIB"
"R_3Ooc5uH0fWpAEhG","caus16.MKG","3","Morality","Knowledge","Normal",16,"MKG"
"R_TdsVMRhgtvHYWGd","caus1.RIB","2","Rationality","Ignorance","Abnormal",1,"RIB"
"R_TdsVMRhgtvHYWGd","caus2.MKG","5","Morality","Knowledge","Normal",2,"MKG"
"R_TdsVMRhgtvHYWGd","caus3.MIG","4","Morality","Ignorance","Normal",3,"MIG"
"R_TdsVMRhgtvHYWGd","caus4.MIG","4","Morality","Ignorance","Normal",4,"MIG"
"R_TdsVMRhgtvHYWGd","caus5.RIB","3","Rationality","Ignorance","Abnormal",5,"RIB"
"R_TdsVMRhgtvHYWGd","caus6.MKG","6","Morality","Knowledge","Normal",6,"MKG"
"R_TdsVMRhgtvHYWGd","caus7.MKG","6","Morality","Knowledge","Normal",7,"MKG"
"R_TdsVMRhgtvHYWGd","caus8.RIB","1","Rationality","Ignorance","Abnormal",8,"RIB"
"R_TdsVMRhgtvHYWGd","caus9.MKG","6","Morality","Knowledge","Normal",9,"MKG"
"R_TdsVMRhgtvHYWGd","caus10.RIB","3","Rationality","Ignorance","Abnormal",10,"RIB"
"R_TdsVMRhgtvHYWGd","caus11.MKG","5","Morality","Knowledge","Normal",11,"MKG"
"R_TdsVMRhgtvHYWGd","caus12.MIB","4","Morality","Ignorance","Abnormal",12,"MIB"
"R_TdsVMRhgtvHYWGd","caus13.RIB","5","Rationality","Ignorance","Abnormal",13,"RIB"
"R_TdsVMRhgtvHYWGd","caus14.MIB","6","Morality","Ignorance","Abnormal",14,"MIB"
"R_TdsVMRhgtvHYWGd","caus15.RIB","4","Rationality","Ignorance","Abnormal",15,"RIB"
"R_TdsVMRhgtvHYWGd","caus16.MIG","3","Morality","Ignorance","Normal",16,"MIG"
"R_PUPfwsyqGUMXcmB","caus1.RKG","1","Rationality","Knowledge","Normal",1,"RKG"
"R_PUPfwsyqGUMXcmB","caus2.MKB","1","Morality","Knowledge","Abnormal",2,"MKB"
"R_PUPfwsyqGUMXcmB","caus3.RIG","1","Rationality","Ignorance","Normal",3,"RIG"
"R_PUPfwsyqGUMXcmB","caus4.MIB","1","Morality","Ignorance","Abnormal",4,"MIB"
"R_PUPfwsyqGUMXcmB","caus5.RKG","4","Rationality","Knowledge","Normal",5,"RKG"
"R_PUPfwsyqGUMXcmB","caus6.MKB","7","Morality","Knowledge","Abnormal",6,"MKB"
"R_PUPfwsyqGUMXcmB","caus7.RIG","7","Rationality","Ignorance","Normal",7,"RIG"
"R_PUPfwsyqGUMXcmB","caus8.MIB","7","Morality","Ignorance","Abnormal",8,"MIB"
"R_PUPfwsyqGUMXcmB","caus9.MIB","1","Morality","Ignorance","Abnormal",9,"MIB"
"R_PUPfwsyqGUMXcmB","caus10.MIG","1","Morality","Ignorance","Normal",10,"MIG"
"R_PUPfwsyqGUMXcmB","caus11.RIB","7","Rationality","Ignorance","Abnormal",11,"RIB"
"R_PUPfwsyqGUMXcmB","caus12.RIG","1","Rationality","Ignorance","Normal",12,"RIG"
"R_PUPfwsyqGUMXcmB","caus13.RKG","6","Rationality","Knowledge","Normal",13,"RKG"
"R_PUPfwsyqGUMXcmB","caus14.RIG","5","Rationality","Ignorance","Normal",14,"RIG"
"R_PUPfwsyqGUMXcmB","caus15.MIG","7","Morality","Ignorance","Normal",15,"MIG"
"R_PUPfwsyqGUMXcmB","caus16.RKB","1","Rationality","Knowledge","Abnormal",16,"RKB"
"R_12fgVQnAgkjrQS3","caus1.RIG","4","Rationality","Ignorance","Normal",1,"RIG"
"R_12fgVQnAgkjrQS3","caus2.MIB","2","Morality","Ignorance","Abnormal",2,"MIB"
"R_12fgVQnAgkjrQS3","caus3.RKG","3","Rationality","Knowledge","Normal",3,"RKG"
"R_12fgVQnAgkjrQS3","caus4.MKB","1","Morality","Knowledge","Abnormal",4,"MKB"
"R_12fgVQnAgkjrQS3","caus5.MKB","3","Morality","Knowledge","Abnormal",5,"MKB"
"R_12fgVQnAgkjrQS3","caus6.RKB","4","Rationality","Knowledge","Abnormal",6,"RKB"
"R_12fgVQnAgkjrQS3","caus7.RIB","5","Rationality","Ignorance","Abnormal",7,"RIB"
"R_12fgVQnAgkjrQS3","caus8.RKG","1","Rationality","Knowledge","Normal",8,"RKG"
"R_12fgVQnAgkjrQS3","caus9.MIG","6","Morality","Ignorance","Normal",9,"MIG"
"R_12fgVQnAgkjrQS3","caus10.MIB","5","Morality","Ignorance","Abnormal",10,"MIB"
"R_12fgVQnAgkjrQS3","caus11.RIG","6","Rationality","Ignorance","Normal",11,"RIG"
"R_12fgVQnAgkjrQS3","caus12.MKG","1","Morality","Knowledge","Normal",12,"MKG"
"R_12fgVQnAgkjrQS3","caus13.MIB","6","Morality","Ignorance","Abnormal",13,"MIB"
"R_12fgVQnAgkjrQS3","caus14.RKG","6","Rationality","Knowledge","Normal",14,"RKG"
